39,Combat speed buffs,200,3,-1,-1,-1,-1,-1,-1,-1,-1
40,iconname,132,-1,-1,-1,-1,-1,-1,-1,-1,-1
41,iconname,132,0,-1,-1,-1,-1,-1,-1,-1,-1
42,iconname,132,1,-1,-1,-1,-1,-1,-1,-1,-1
43,iconname,132,2,-1,-1,-1,-1,-1,-1,-1,-1
44,iconname,132,3,-1,-1,-1,-1,-1,-1,-1,-1
45,iconname,70,-1,-1,-1,-1,-1,-1,-1,-1,156
46,iconname,70,0,-1,-1,-1,-1,-1,-1,-1,157
47,iconname,70,1,-1,-1,-1,-1,-1,-1,-1,158
48,iconname,70,2,-1,-1,-1,-1,-1,-1,-1,159
49,iconname,70,3,-1,-1,-1,-1,-1,-1,-1,160
50,iconname,90,-1,-1,-1,-1,-1,-1,-1,-1,156
51,iconname,90,0,-1,-1,-1,-1,-1,-1,-1,157
52,iconname,90,1,-1,-1,-1,-1,-1,-1,-1,158
53,iconname,90,2,-1,-1,-1,-1,-1,-1,-1,159
54,iconname,90,3,-1,-1,-1,-1,-1,-1,-1,160
55,iconname,15,-1,-1,-1,-1,-1,-1,-1,-1,156
56,iconname,15,0,-1,-1,-1,-1,-1,-1,-1,157
57,iconname,15,1,-1,-1,-1,-1,-1,-1,-1,158
58,iconname,15,2,-1,-1,-1,-1,-1,-1,-1,159
59,iconname,15,3,-1,-1,-1,-1,-1,-1,-1,160
60,iconname,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,iconname,16,0,-1,-1,-1,-1,-1,-1,-1,-1
62,iconname,16,1,-1,-1,-1,-1,-1,-1,-1,-1
63,iconname,16,2,-1,-1,-1,-1,-1,-1,-1,-1
64,iconname,16,3,-1,-1,-1,-1,-1,-1,-1,-1
65,Str/Con buff,20,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,Str/Con buff,20,0,-1,-1,-1,-1,-1,-1,-1,-1
67,Str/Con buff,20,1,-1,-1,-1,-1,-1,-1,-1,-1
68,Str/Con buff,20,2,-1,-1,-1,-1,-1,-1,-1,-1
69,Str/Con buff,20,3,-1,-1,-1,-1,-1,-1,-1,-1
70,Dex/Qui buff,227,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,Dex/Qui buff,227,0,-1,-1,-1,-1,-1,-1,-1,-1
72,Dex/Qui buff,227,1,-1,-1,-1,-1,-1,-1,-1,-1
73,Dex/Qui buff,227,2,-1,-1,-1,-1,-1,-1,-1,-1
74,Dex/Qui buff,227,3,-1,-1,-1,-1,-1,-1,-1,-1
75,Acuity Buffs,121,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,Acuity Buffs,121,0,-1,-1,-1,-1,-1,-1,-1,-1
77,Acuity Buffs,121,1,-1,-1,-1,-1,-1,-1,-1,-1
78,Acuity Buffs,121,2,-1,-1,-1,-1,-1,-1,-1,-1
79,Acuity Buffs,121,3,-1,-1,-1,-1,-1,-1,-1,-1
80,iconname,75,-1,-1,-1,-1,-1,-1,-1,-1,163
81,iconname,75,0,-1,-1,-1,-1,-1,-1,-1,164
82,iconname,75,1,-1,-1,-1,-1,-1,-1,-1,165
83,iconname,75,2,-1,-1,-1,-1,-1,-1,-1,166
84,iconname,75,3,-1,-1,-1,-1,-1,-1,-1,167
85,iconname,45,-1,-1,-1,-1,-1,-1,-1,-1,163
86,iconname,45,0,-1,-1,-1,-1,-1,-1,-1,164
87,iconname,45,1,-1,-1,-1,-1,-1,-1,-1,165
88,iconname,45,2,-1,-1,-1,-1,-1,-1,-1,166
89,iconname,45,3,-1,-1,-1,-1,-1,-1,-1,167
90,iconname,123,-1,-1,-1,-1,-1,-1,-1,-1,163
91,iconname,123,0,-1,-1,-1,-1,-1,-1,-1,164
92,iconname,123,1,-1,-1,-1,-1,-1,-1,-1,165
93,iconname,123,2,-1,-1,-1,-1,-1,-1,-1,166
94,iconname,123,3,-1,-1,-1,-1,-1,-1,-1,167
95,iconname,132,-1,-1,-1,-1,-1,-1,-1,-1,114
96,iconname,132,0,-1,-1,-1,-1,-1,-1,-1,115
97,iconname,132,1,-1,-1,-1,-1,-1,-1,-1,116
98,iconname,132,2,-1,-1,-1,-1,-1,-1,-1,117
99,iconname,132,3,-1,-1,-1,-1,-1,-1,-1,118
100,leather cap,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,chain cap,1201,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,plate cap,1202,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,plate helmet,1203,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,cloth vest,1204,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,leather vest,1205,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,chain hauberk,1206,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,alt leather vest,1207,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,alt chain hauberk,1208,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,plate breastplate,1209,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,cloth arms,1210,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,leather arms,1211,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,chain arms,1212,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,plate arms,1213,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,cloth gloves,1214,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,leather gloves,1215,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,chain gloves,1216,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,plate gloves,1217,-1,-1,-1,-1,-1,-1,-1,-1,-1
118,hooded cape,1218,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,regular cape,1219,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,cloth legs,1220,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,leather legs,1221,-1,-1,-1,-1,-1,-1,-1,-1,-1
122,chain legs,1222,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,plate legs,1223,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,cloth boots,1224,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,leather boots,1225,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,chain boots,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,plate boots,1227,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,cloth cap,1228,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,studded cap,1229,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,copper coin,1230,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,silver coin,1231,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,gold coin,1232,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,platinum coin,1233,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,mithril coin,1234,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,all purpose bag,1235,-1,-1,-1,-1,-1,-1,-1,-1,-1
136,water skin,1236,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,potion/flask,1237,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,leather helmet,1238,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,studded helmet,1239,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,animal skin,1240,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,jeweled necklace,1241,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,meat,1242,-1,-1,-1,-1,-1,-1,-1,-1,-1
143,ring,1243,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,totem,1244,-1,-1,-1,-1,-1,-1,-1,-1,-1
145,skull and bone,1245,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,tooth/claw,1246,-1,-1,-1,-1,-1,-1,-1,-1,-1
147,snake skin,1247,-1,-1,-1,-1,-1,-1,-1,-1,-1
148,spider leg,1248,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,collar,1249,-1,-1,-1,-1,-1,-1,-1,-1,-1
150,red gem,1250,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,orange gem,1251,-1,-1,-1,-1,-1,-1,-1,-1,-1
152,yellow gem,1252,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,green gem,1253,-1,-1,-1,-1,-1,-1,-1,-1,-1
154,cyan gem,1254,-1,-1,-1,-1,-1,-1,-1,-1,-1
155,blue gem,1255,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,purple gem,1256,-1,-1,-1,-1,-1,-1,-1,-1,-1
157,white gem,1257,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,black gem,1258,-1,-1,-1,-1,-1,-1,-1,-1,-1
159,gold gem,1259,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,chain helmet,1260,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,studded vest,1261,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,alt cloth vest,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,alt studded vest,1263,-1,-1,-1,-1,-1,-1,-1,-1,-1
164,studded arms,1264,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,studded gloves,1265,-1,-1,-1,-1,-1,-1,-1,-1,-1
166,studded legs,1266,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,studded boots,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1
168,dye flask,1268,-1,-1,-1,-1,-1,-1,-1,-1,-1
169,alt dye flask,1269,-1,-1,-1,-1,-1,-1,-1,-1,-1
170,eyeball,1270,-1,-1,-1,-1,-1,-1,-1,-1,-1
171,bone,1271,-1,-1,-1,-1,-1,-1,-1,-1,-1
172,note,1272,-1,-1,-1,-1,-1,-1,-1,-1,-1
173,scroll,1273,-1,-1,-1,-1,-1,-1,-1,-1,-1
174,book,1274,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,animal ear,1275,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,human ear,1276,-1,-1,-1,-1,-1,-1,-1,-1,-1
177,human head,1277,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,basket,1278,-1,-1,-1,-1,-1,-1,-1,-1,-1
179,chest,1279,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,hair,1280,-1,-1,-1,-1,-1,-1,-1,-1,-1
181,cloth scrap,1281,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,toe,1282,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,broach/pin,1283,-1,-1,-1,-1,-1,-1,-1,-1,-1
184,hammer,1284,-1,-1,-1,-1,-1,-1,-1,-1,-1
185,crown,1285,-1,-1,-1,-1,-1,-1,-1,-1,-1
186,arrow,1286,-1,-1,-1,-1,-1,-1,-1,-1,-1
187,bolt,1287,-1,-1,-1,-1,-1,-1,-1,-1,-1
188,stone,1288,-1,-1,-1,-1,-1,-1,-1,-1,-1
189,feather/tail,1289,-1,-1,-1,-1,-1,-1,-1,-1,-1
190,ant carapace,1290,-1,-1,-1,-1,-1,-1,-1,-1,-1
191,beetle carapace,1291,-1,-1,-1,-1,-1,-1,-1,-1,-1
192,horse hoof,1292,-1,-1,-1,-1,-1,-1,-1,-1,-1
193,metal bars,1293,-1,-1,-1,-1,-1,-1,-1,-1,-1
194,wood board,1294,-1,-1,-1,-1,-1,-1,-1,-1,-1
195,leather square,1295,-1,-1,-1,-1,-1,-1,-1,-1,-1
196,cloth roll,1296,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,blue orb,1297,-1,-1,-1,-1,-1,-1,-1,-1,-1
198,red orb,1298,-1,-1,-1,-1,-1,-1,-1,-1,-1
199,silver orb,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1
200,hand axe,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,short sword,901,-1,-1,-1,-1,-1,-1,-1,-1,-1
202,long/broad sword,902,-1,-1,-1,-1,-1,-1,-1,-1,-1
203,two handed sword,903,-1,-1,-1,-1,-1,-1,-1,-1,-1
204,scimitar,904,-1,-1,-1,-1,-1,-1,-1,-1,-1
205,dirk,905,-1,-1,-1,-1,-1,-1,-1,-1,-1
206,rapier,906,-1,-1,-1,-1,-1,-1,-1,-1,-1
207,javelin/pike,907,-1,-1,-1,-1,-1,-1,-1,-1,-1
208,trident,908,-1,-1,-1,-1,-1,-1,-1,-1,-1
209,staff,909,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,hammer,910,-1,-1,-1,-1,-1,-1,-1,-1,-1
211,mace,911,-1,-1,-1,-1,-1,-1,-1,-1,-1
212,flanged mace,912,-1,-1,-1,-1,-1,-1,-1,-1,-1
213,spiked mace,913,-1,-1,-1,-1,-1,-1,-1,-1,-1
214,two handed mace,914,-1,-1,-1,-1,-1,-1,-1,-1,-1
215,mattock,915,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,war axe,916,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,battle axe,917,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,club,918,-1,-1,-1,-1,-1,-1,-1,-1,-1
219,lucerne hammer,919,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,bill,920,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,halberd,921,-1,-1,-1,-1,-1,-1,-1,-1,-1
222,lochaber axe,922,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,long bow,923,-1,-1,-1,-1,-1,-1,-1,-1,-1
224,short bow,924,-1,-1,-1,-1,-1,-1,-1,-1,-1
225,stnd arrows,925,-1,-1,-1,-1,-1,-1,-1,-1,-1
226,shield,926,-1,-1,-1,-1,-1,-1,-1,-1,-1
227,crossbow,927,-1,-1,-1,-1,-1,-1,-1,-1,-1
228,lute,928,-1,-1,-1,-1,-1,-1,-1,-1,-1
229,drum,929,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,flute,930,-1,-1,-1,-1,-1,-1,-1,-1,-1
231,whip,931,-1,-1,-1,-1,-1,-1,-1,-1,-1
232,scythe,932,-1,-1,-1,-1,-1,-1,-1,-1,-1
233,fist weapon,933,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,slash arrows,934,-1,-1,-1,-1,-1,-1,-1,-1,-1
235,thrust arrows,935,-1,-1,-1,-1,-1,-1,-1,-1,-1
236,blunt arrows,936,-1,-1,-1,-1,-1,-1,-1,-1,-1
237,blunt bolts,937,-1,-1,-1,-1,-1,-1,-1,-1,-1
238,thrust bolts,938,-1,-1,-1,-1,-1,-1,-1,-1,-1
239,slash bolts,939,-1,-1,-1,-1,-1,-1,-1,-1,-1
240,Alb 2H Blunt Air,940,-1,-1,-1,-1,-1,-1,-1,-1,-1
241,Alb 2H Blunt Earth,941,-1,-1,-1,-1,-1,-1,-1,-1,-1
242,Alb 2H Blunt Fire,942,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,Alb 2H Blunt Water,943,-1,-1,-1,-1,-1,-1,-1,-1,-1
244,Alb 2H Thrust Air,944,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,Alb 2H Thrust Earth,945,-1,-1,-1,-1,-1,-1,-1,-1,-1
246,Alb 2H Thrust Fire,946,-1,-1,-1,-1,-1,-1,-1,-1,-1
247,Alb 2H Thrust Water,947,-1,-1,-1,-1,-1,-1,-1,-1,-1
248,Alb 2H Slash Air,948,-1,-1,-1,-1,-1,-1,-1,-1,-1
249,Alb 2H Slash Earth,949,-1,-1,-1,-1,-1,-1,-1,-1,-1
250,Alb 2H Slash Fire,950,-1,-1,-1,-1,-1,-1,-1,-1,-1
251,Alb 2H Slash Water,951,-1,-1,-1,-1,-1,-1,-1,-1,-1
252,Alb Saracen Short Bow Air,952,-1,-1,-1,-1,-1,-1,-1,-1,-1
253,Alb Saracen Short Bow Earth,953,-1,-1,-1,-1,-1,-1,-1,-1,-1
254,Alb Saracen Short Bow Fire,954,-1,-1,-1,-1,-1,-1,-1,-1,-1
255,Alb Saracen Short Bow Water,955,-1,-1,-1,-1,-1,-1,-1,-1,-1
256,Alb Thorn Bow Air,956,-1,-1,-1,-1,-1,-1,-1,-1,-1
257,Alb Thorn Bow Earth,957,-1,-1,-1,-1,-1,-1,-1,-1,-1
258,Alb Thorn Bow Fire,958,-1,-1,-1,-1,-1,-1,-1,-1,-1
259,Alb Thorn Bow Water,959,-1,-1,-1,-1,-1,-1,-1,-1,-1
260,Alb BishopsMace Air,960,-1,-1,-1,-1,-1,-1,-1,-1,-1
261,Alb BishopsMace Earth,961,-1,-1,-1,-1,-1,-1,-1,-1,-1
262,Alb BishopsMace Fire,962,-1,-1,-1,-1,-1,-1,-1,-1,-1
263,Alb BishopsMace Water,963,-1,-1,-1,-1,-1,-1,-1,-1,-1
264,Alb Coffin Mace Mace Air,964,-1,-1,-1,-1,-1,-1,-1,-1,-1
265,Alb Coffin Mace Mace Earth,965,-1,-1,-1,-1,-1,-1,-1,-1,-1
266,Alb Coffin Mace Fire,966,-1,-1,-1,-1,-1,-1,-1,-1,-1
267,Alb Coffin Mace Water,967,-1,-1,-1,-1,-1,-1,-1,-1,-1
268,Alb Flex Spiked Flail Air,968,-1,-1,-1,-1,-1,-1,-1,-1,-1
269,Alb Flex Spiked Flail Earth,969,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,Alb Flex Spiked Flail Fire,970,-1,-1,-1,-1,-1,-1,-1,-1,-1
271,Alb Flex Spiked Flail Water,971,-1,-1,-1,-1,-1,-1,-1,-1,-1
272,Alb Flex Spiked Whip Air,972,-1,-1,-1,-1,-1,-1,-1,-1,-1
273,Alb Flex Spiked Whip Earth,973,-1,-1,-1,-1,-1,-1,-1,-1,-1
274,Alb Flex Spiked Whip Fire,974,-1,-1,-1,-1,-1,-1,-1,-1,-1
275,Alb Flex Spiked Whip Water,975,-1,-1,-1,-1,-1,-1,-1,-1,-1
276,Alb Military Fork Air,976,-1,-1,-1,-1,-1,-1,-1,-1,-1
277,Alb Military Fork Earth,977,-1,-1,-1,-1,-1,-1,-1,-1,-1
278,Alb Military Fork Fire,978,-1,-1,-1,-1,-1,-1,-1,-1,-1
279,Alb Military Fork Water,979,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,Alb Saracen Glaive Air,980,-1,-1,-1,-1,-1,-1,-1,-1,-1
281,Alb Saracen Glaive Earth,981,-1,-1,-1,-1,-1,-1,-1,-1,-1
282,Alb Saracen Glaive Fire,982,-1,-1,-1,-1,-1,-1,-1,-1,-1
283,Alb Saracen Glaive Water,983,-1,-1,-1,-1,-1,-1,-1,-1,-1
284,Alb Tall Hammer Air,984,-1,-1,-1,-1,-1,-1,-1,-1,-1
285,Alb Tall Hammer Earth,985,-1,-1,-1,-1,-1,-1,-1,-1,-1
286,Alb Tall Hammer Fire,986,-1,-1,-1,-1,-1,-1,-1,-1,-1
287,Alb Tall Hammer Water,987,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,Alb Cinquedea Air,988,-1,-1,-1,-1,-1,-1,-1,-1,-1
289,Alb Cinquedea Earth,989,-1,-1,-1,-1,-1,-1,-1,-1,-1
290,Alb Cinquedea Fire,990,-1,-1,-1,-1,-1,-1,-1,-1,-1
291,Alb Cinquedea Water,991,-1,-1,-1,-1,-1,-1,-1,-1,-1
292,Alb Falchion Air,992,-1,-1,-1,-1,-1,-1,-1,-1,-1
293,Alb Falchion Earth,993,-1,-1,-1,-1,-1,-1,-1,-1,-1
294,Alb Falchion Fire,994,-1,-1,-1,-1,-1,-1,-1,-1,-1
295,Alb Falchion Water,995,-1,-1,-1,-1,-1,-1,-1,-1,-1
296,Alb Spiked Staff Mace Air,996,-1,-1,-1,-1,-1,-1,-1,-1,-1
297,Alb Spiked Staff Mace Earth,997,-1,-1,-1,-1,-1,-1,-1,-1,-1
298,Alb Spiked Staff Mace Fire,998,-1,-1,-1,-1,-1,-1,-1,-1,-1
299,Alb Spiked Staff Mace Water,999,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,iconname,16,-1,-1,-1,-1,-1,-1,-1,-1,100
301,iconname,16,0,-1,-1,-1,-1,-1,-1,-1,101
302,iconname,16,1,-1,-1,-1,-1,-1,-1,-1,102
303,iconname,16,2,-1,-1,-1,-1,-1,-1,-1,103
304,iconname,16,3,-1,-1,-1,-1,-1,-1,-1,104
305,iconname,71,-1,-1,-1,-1,-1,-1,-1,-1,-1
306,iconname,71,0,-1,-1,-1,-1,-1,-1,-1,-1
307,iconname,71,1,-1,-1,-1,-1,-1,-1,-1,-1
308,iconname,71,2,-1,-1,-1,-1,-1,-1,-1,-1
309,iconname,71,3,-1,-1,-1,-1,-1,-1,-1,-1
310,iconname,26,-1,-1,-1,-1,-1,-1,-1,-1,114
311,iconname,26,0,-1,-1,-1,-1,-1,-1,-1,115
312,iconname,26,1,-1,-1,-1,-1,-1,-1,-1,116
313,iconname,26,2,-1,-1,-1,-1,-1,-1,-1,117
314,iconname,26,3,-1,-1,-1,-1,-1,-1,-1,118
315,iconname,30,-1,-1,-1,-1,-1,-1,-1,-1,121
316,iconname,30,0,-1,-1,-1,-1,-1,-1,-1,122
317,iconname,30,1,-1,-1,-1,-1,-1,-1,-1,123
318,iconname,30,2,-1,-1,-1,-1,-1,-1,-1,124
319,iconname,30,3,-1,-1,-1,-1,-1,-1,-1,125
320,iconname,132,-1,-1,-1,-1,-1,-1,-1,-1,100
321,iconname,132,0,-1,-1,-1,-1,-1,-1,-1,101
322,iconname,132,1,-1,-1,-1,-1,-1,-1,-1,102
323,iconname,132,2,-1,-1,-1,-1,-1,-1,-1,103
324,iconname,132,3,-1,-1,-1,-1,-1,-1,-1,104
325,iconname,132,-1,-1,-1,-1,-1,-1,-1,-1,-1
326,iconname,132,0,-1,-1,-1,-1,-1,-1,-1,-1
327,iconname,132,1,-1,-1,-1,-1,-1,-1,-1,-1
328,iconname,132,2,-1,-1,-1,-1,-1,-1,-1,-1
329,iconname,132,3,-1,-1,-1,-1,-1,-1,-1,-1
330,iconname,131,-1,-1,-1,-1,-1,-1,-1,-1,-1
331,iconname,131,0,-1,-1,-1,-1,-1,-1,-1,-1
332,iconname,131,1,-1,-1,-1,-1,-1,-1,-1,-1
333,iconname,131,2,-1,-1,-1,-1,-1,-1,-1,-1
334,iconname,131,3,-1,-1,-1,-1,-1,-1,-1,-1
335,iconname,228,-1,-1,-1,-1,-1,-1,-1,-1,-1
336,iconname,228,0,-1,-1,-1,-1,-1,-1,-1,-1
337,iconname,228,1,-1,-1,-1,-1,-1,-1,-1,116
338,iconname,228,2,-1,-1,-1,-1,-1,-1,-1,-1
339,iconname,228,3,-1,-1,-1,-1,-1,-1,-1,-1
340,iconname,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
341,iconname,110,0,-1,-1,-1,-1,-1,-1,-1,-1
342,iconname,110,1,-1,-1,-1,-1,-1,-1,-1,-1
343,iconname,110,2,-1,-1,-1,-1,-1,-1,-1,-1
344,iconname,110,3,-1,-1,-1,-1,-1,-1,-1,-1
345,iconname,229,-1,-1,-1,-1,-1,-1,-1,-1,-1
346,iconname,229,0,-1,-1,-1,-1,-1,-1,-1,-1
347,iconname,229,1,-1,-1,-1,-1,-1,-1,-1,-1
348,iconname,229,2,-1,-1,-1,-1,-1,-1,-1,-1
349,iconname,229,3,-1,-1,-1,-1,-1,-1,-1,-1
350,rejuvenation spells,13,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,rejuvenation spells,13,0,-1,-1,-1,-1,-1,-1,-1,-1
352,rejuvenation spells,13,1,-1,-1,-1,-1,-1,-1,-1,-1
353,rejuvenation spells,13,2,-1,-1,-1,-1,-1,-1,-1,-1
354,rejuvenation spells,13,3,-1,-1,-1,-1,-1,-1,-1,-1
355,iconname,22,-1,-1,-1,-1,-1,-1,-1,-1,-1
356,iconname,63,0,-1,-1,-1,-1,-1,-1,-1,-1
357,iconname,63,1,-1,-1,-1,-1,-1,-1,-1,-1
358,iconname,63,2,-1,-1,-1,-1,-1,-1,-1,-1
359,iconname,63,3,-1,-1,-1,-1,-1,-1,-1,-1
360,iconname,33,-1,-1,-1,-1,-1,-1,-1,-1,100
361,iconname,33,0,-1,-1,-1,-1,-1,-1,-1,101
362,iconname,33,1,-1,-1,-1,-1,-1,-1,-1,102
363,iconname,33,2,-1,-1,-1,-1,-1,-1,-1,103
364,iconname,33,3,-1,-1,-1,-1,-1,-1,-1,104
365,iconname,33,-1,-1,-1,-1,-1,-1,-1,-1,-1
366,iconname,33,0,-1,-1,-1,-1,-1,-1,-1,-1
367,iconname,33,1,-1,-1,-1,-1,-1,-1,-1,-1
368,iconname,33,2,-1,-1,-1,-1,-1,-1,-1,-1
369,iconname,33,3,-1,-1,-1,-1,-1,-1,-1,-1
370,iconname,54,-1,-1,-1,-1,-1,-1,-1,-1,-1
371,iconname,54,0,-1,-1,-1,-1,-1,-1,-1,-1
372,iconname,54,1,-1,-1,-1,-1,-1,-1,-1,-1
373,iconname,54,2,-1,-1,-1,-1,-1,-1,-1,-1
374,iconname,54,3,-1,-1,-1,-1,-1,-1,-1,-1
375,iconname,12,-1,-1,-1,-1,-1,-1,-1,-1,-1
